_Episode,PolicyEntropy,ValFuncLoss,Beta,_std_act,_std_adv,_lr_multiplier,_min_adv,_mean_adv,_max_adv,_max_act,ExplainedVarOld,_min_obs,ExplainedVarNew,_std_obs,_mean_act,_max_obs,_MeanReward,_min_discrew,_min_act,_mean_obs,_max_discrew,_mean_discrew,_std_discrew,PolicyLoss,KL,Steps
3800,0.99038744,1598.0606168836305,0.6666666666666666,1.0966002,0.9999999016242439,1.0,-4.430178591425547,-1.4368912755512643e-17,1.0266271983758457,3.907163,0.34030026440308503,-3.4740255880121653,0.37515936432824193,0.04999110850812792,0.45603502,0.5703956613439205,-118.7,-200.0,-3.7901566,0.027472748539180775,-1.0,-69.77249747219413,2382.133277989124,-0.0041184817,0.0030506882,1978
3820,0.98462063,914.7311173974985,0.6666666666666666,1.0266306,0.9999998687086828,1.0,-5.890770744067595,1.417541617476509e-17,0.9072343191407326,4.2922072,0.4946488819995386,-3.4717584843255778,0.4961582972140103,0.043004702880147065,0.43466097,0.5701993279106434,-110.15,-205.0,-3.5622282,0.024787646377604968,-1.0,-60.840897755610975,1768.5936390942843,-0.004362737,0.0021359872,2005
3840,0.98638964,813.9951751522968,0.4444444444444444,1.022975,0.9999998722227607,1.0,-6.184019928973184,7.272699444832141e-18,1.2356581088575138,3.7992823,0.48838849275690976,-3.472317236423814,0.5019580708481453,0.029437422089900356,0.46575597,0.5701335701151365,-107.6,-196.0,-3.2659073,0.03593582730704431,-1.0,-59.00409416581372,1632.2814571374993,-0.0005329293,0.00032405095,1954
3860,0.9902108,836.9412787541182,0.2962962962962963,1.0046926,0.9999998703257399,1.0,-6.057511437934402,1.4441925523579274e-17,1.0689339811495064,4.1983485,0.4794873677987339,-3.477683158714383,0.5147458376671178,0.03492096545740987,0.44673875,0.5691735690796716,-108.3,-202.0,-3.5680757,0.030951399894154897,-1.0,-59.8150406504065,1722.9535949170468,-0.0005188792,0.0005825345,1968
3880,0.9957873,837.7019662719812,0.4444444444444444,0.97652215,0.999999868946878,1.0,-6.38525224037471,1.4493477526978077e-17,1.5189085892495227,3.9555244,0.48339341341858155,-3.4810175820285294,0.4892979100444115,0.0277889194371648,0.44954222,0.5696114324196894,-107.95,-195.0,-4.0937023,0.03266235546242495,-1.0,-59.19836817950026,1636.1743165620474,-0.0015605828,0.006694576,1961
3900,0.9970537,26.91534592280241,0.4444444444444444,1.0301781,0.999999390103209,1.0,-4.253634223638115,3.628921020225231e-18,3.9568319991810634,3.8416243,0.9868606117981839,-0.5255806411158519,0.9891818694002786,0.025091447275954644,0.50769603,0.5694818902660674,-97.9,-107.0,-2.4799786,0.03762380981580215,-1.0,-49.50561797752809,804.2213678254582,-0.0038412185,0.004922022,1958
3920,0.9945407,479.91733969562705,0.4444444444444444,0.97903365,0.9999998222063317,1.0,-8.874281722102713,1.429663452233602e-17,0.70726261909755,4.1001544,0.635081717321461,-3.494175085950584,0.641089038549212,0.034103705383702235,0.39593947,0.5697300972639708,-104.35,-201.0,-3.2037907,0.0283165076035442,-1.0,-55.35110663983903,1320.0105269443623,-0.0023897032,0.0035642476,1988
3940,0.99106133,1011.7100131262778,0.4444444444444444,0.9247949,0.9999998820930406,1.0,-5.454888458445343,1.0281755349500157e-16,0.6729715365792844,3.6409295,0.4580701215542069,-3.497995060404187,0.46479744107004406,0.026946876785046137,0.43669257,0.5695991500878246,-111.6,-194.0,-2.5580812,0.03356696775433062,-1.0,-62.79948320413437,1878.0889919809842,-0.00281049,0.003346446,1935
3960,0.9869889,484.97425587341564,0.4444444444444444,0.9923417,0.9999998236059389,1.0,-8.340950827861404,1.4412631557000004e-17,1.1067052421442731,4.4508233,0.6348682626530362,-3.5041039030158276,0.6360657600587859,0.03035869538405166,0.4490749,0.5695331566525453,-103.55,-198.0,-2.6140547,0.031862000347797986,-1.0,-54.83316430020284,1285.2160806565753,-0.0019532386,0.0056028473,1972
3980,0.9863795,453.1372290329879,0.4444444444444444,0.9420624,0.9999998220491685,1.0,-8.371808864249921,4.3680905886891404e-17,1.064041890168962,4.2795577,0.6305105412234461,-3.509252399263065,0.6450071457970774,0.028708667019441875,0.4521916,0.5693626107072705,-102.55,-198.0,-1.9232625,0.034828976289131466,-1.0,-54.364754098360656,1276.4683888739585,-0.0011055365,0.0026072627,1952
4000,0.98192394,411.7344218041877,0.4444444444444444,0.94744426,0.9999998164444206,1.0,-8.338877450099277,2.897218086687463e-17,1.0767479400419464,4.2180324,0.6579462369378574,-3.514822225168775,0.6812601972346917,0.02937509649391809,0.47403586,0.5690714718015963,-103.05,-199.0,-2.984663,0.03484265860486734,-1.0,-54.64322120285423,1289.7524234668695,-0.0032235822,0.004202025,1962
4020,0.97979283,19.564541866218182,0.4444444444444444,0.9691976,0.9999994821584874,1.0,-2.732904817735254,4.323789467100001e-17,2.9836404286818876,4.4393387,0.9751372707790342,-0.5337239699566421,0.9819194774485515,0.025534125820904235,0.49211484,0.5692923194824597,-98.6,-107.0,-2.3872523,0.03518990060815973,-1.0,-49.87068965517241,817.1673559138281,-0.0013741313,0.0054530273,1972
4040,0.9831633,435.75046803363057,0.4444444444444444,0.92434865,0.9999998233905808,1.0,-8.551325595995833,-1.4383456189475712e-17,1.1756141653147183,3.9535465,0.6349132623119096,-3.5271971258906496,0.6574375432347552,0.026234552987734944,0.43315995,0.568890140054091,-103.75,-194.0,-2.4321504,0.03368795835139821,-1.0,-54.691295546558706,1246.6364829369438,-0.0018692112,0.0025088063,1976
4060,0.9872929,11.585584796261287,0.4444444444444444,0.95147514,0.9999991576482261,1.0,-3.825996729073167,0.0,4.197834056896702,4.029158,0.9888121105167544,-0.5363913714942437,0.9884101099733971,0.02546553475276154,0.36058095,0.5689786651534199,-101.0,-111.0,-2.2629967,0.025032198572356477,-1.0,-51.06237623762376,856.4040299970592,-0.002173981,0.005388265,2020
4080,0.98744607,1224.972657508872,0.4444444444444444,0.96141756,0.9999998879800218,1.0,-5.149665377195622,7.155515969386709e-18,0.881558674477749,3.7588127,0.41965082326969694,-3.5409671622610115,0.42640669652096075,0.04048806419079784,0.36858606,0.5688486707075786,-114.15,-199.0,-3.3207836,0.026839425648203352,-1.0,-64.98942598187311,2066.1736042022253,-0.00059130427,0.0025615667,1986
4100,0.9854202,71.27273596365515,0.4444444444444444,0.9099128,0.9999994182396666,1.0,-4.147421253205299,5.765052622800001e-17,2.514151316368044,4.1597795,0.9882937634796182,-0.5389954459637253,0.9902526816581184,0.025178748688068235,0.41194558,0.567145288787083,-98.6,-110.0,-2.612644,0.03246127975625592,-1.0,-49.86713995943205,816.9296098729063,-0.0012341412,0.0024682384,1972
4120,0.982052,6.037773711032363,0.4444444444444444,0.9759187,0.9999994075089403,1.0,-4.0492259776767385,-1.4590199912938403e-17,4.428569235901437,3.6126585,0.9898149701746474,-0.5403116397840878,0.9927092257929092,0.02491608157354638,0.4756185,0.5686574984559162,-97.4,-104.0,-2.8064604,0.03751777917713766,-1.0,-49.23459958932238,793.8992751476795,-0.0015352208,0.005740155,1948
4140,0.9808033,492.3066351444636,0.2962962962962963,0.94815785,0.9999998274102321,1.0,-8.640956063847154,0.0,0.8015302925019921,3.7257013,0.6078474879222073,-3.5560274147037196,0.635785587097222,0.03502547167144861,0.3897156,0.5683866766407949,-102.65,-204.0,-2.7204242,0.031063127368119222,-1.0,-54.704196519959055,1335.5962259920861,-0.00063866423,0.0013763282,1954
4160,0.98194766,20.58235447510897,0.2962962962962963,0.89770323,0.9999993570482989,1.0,-2.9565554624299617,-3.095650053285931e-17,4.609359978152793,3.9553037,0.9856387916583328,-0.5429774494098528,0.9807334375947268,0.02470396281724697,0.41559395,0.5683621906650697,-97.55,-103.0,-2.390801,0.035023952719042364,-1.0,-49.30445925166581,795.816069300108,-0.00498677,0.0057835914,1951
4180,0.9838896,5.889105553988313,0.4444444444444444,0.91388583,0.9999994821537187,1.0,-3.25295640448638,2.5744302020293485e-17,5.702844598188467,4.7062535,0.9735838092099566,-0.5443050236823783,0.9927340074564261,0.024809002762578195,0.4381372,0.5684201222926687,-96.6,-106.0,-2.1649175,0.038137739486498325,-1.0,-48.8416149068323,781.700587040109,-0.00660865,0.013416211,1932
4200,0.9868685,1138.856381415009,0.6666666666666666,0.90567654,0.99999988606221,1.0,-5.177610198513462,-1.4864910789960254e-17,0.7799871710680362,4.3157864,0.42401482198622553,-3.572675681897049,0.43119164243687147,0.025164814976326427,0.39251223,0.5680985222744767,-110.45,-197.0,-2.4455917,0.0338885740924614,-1.0,-62.56066945606695,1915.9743526899042,-0.0012486114,0.006525763,1912
4220,0.9903171,1027.5350455517926,0.6666666666666666,0.9419567,0.9999998814192685,1.0,-5.441039805476565,5.16222018715174e-17,0.8056894075413397,3.8107452,0.4564073645340915,-3.5788886396728024,0.46762642190816495,0.033380468526589824,0.3452624,0.5683412588268156,-111.2,-201.0,-3.113555,0.02706658127603798,-1.0,-62.89776855215361,1927.8759005733132,-0.0032659718,0.0044079986,1927
4240,0.9920522,469.37060364648613,0.6666666666666666,0.9202616,0.9999998245459238,1.0,-7.627347132982506,2.960594732333751e-17,1.2529625265570328,4.507275,0.6221142186256431,-3.582262735835377,0.629314873303866,0.02564841722992835,0.42508534,0.568066328494938,-100.95,-196.0,-2.185801,0.037130212574218925,-1.0,-53.52708333333333,1245.270099826389,-0.0017693085,0.0015557464,1920
4260,0.99228835,1207.2571164301169,0.6666666666666666,0.90616536,0.9999998898524841,1.0,-5.058983226897453,-2.931584263063848e-17,1.2116703392168937,4.124187,0.39279522846767856,-3.5884121738700148,0.41480609277251623,0.028310388824739276,0.37743253,0.5678605379497276,-111.8,-195.0,-2.6947505,0.031113007396412033,-1.0,-63.70964414646725,2010.8001700126156,-0.001767793,0.0023391289,1939
4280,0.99061143,884.6517926499527,0.6666666666666666,0.941949,0.9999998804847473,1.0,-5.435606402103482,2.9980706150215195e-17,1.04957640464087,4.422571,0.46346321184585404,-0.5509186130239299,0.4985569181975307,0.02422513125862138,0.45180193,0.5679578874632821,-109.65,-193.0,-2.6780176,0.03492951101999825,-1.0,-61.27267932489451,1761.645582694636,-0.006190542,0.005103074,1896
4300,0.9899289,404.2289077792509,0.4444444444444444,0.97148526,0.9999998210916666,1.0,-8.277422433666617,2.897218086687463e-17,1.339823099702556,3.9581182,0.6553221413385648,-0.552208477546309,0.6745272912201759,0.025363890568641845,0.405716,0.568114165674941,-103.05,-192.0,-2.443293,0.028906745738691966,-1.0,-54.301223241590215,1225.7160943242714,-0.002018944,0.0014765488,1962
4320,0.9866289,19.164934102681492,0.4444444444444444,1.0029329,0.9999995353214765,1.0,-2.042793483703791,4.3973763945957723e-17,2.7712995400832363,3.9426093,0.9643687343436534,-0.5534909021805913,0.9849466229054099,0.024441816927316857,0.43819925,0.5673843549079564,-96.95,-102.0,-2.5265834,0.03562508731764202,-1.0,-49.0,785.6297060340381,-0.00086516776,0.0018888842,1939
4340,0.9856735,806.9059612952061,0.4444444444444444,0.9421827,0.9999998665183232,1.0,-6.265264676076843,-5.878326666060809e-17,1.099586246126731,4.3956995,0.4970714176682237,-3.613400562740072,0.5190221808687913,0.03037173560823867,0.44798428,0.5674849282246082,-106.6,-199.0,-3.91132,0.034530142723812815,-1.0,-58.62202688728025,1636.986919159567,-0.0032763835,0.0029920463,1934
4360,0.99030185,31.107341182296487,0.4444444444444444,0.9831412,0.9999993260815876,1.0,-3.9273226803271215,-3.8636451193583906e-17,2.869670666687474,4.2257032,0.9880709649445396,-0.5560910057822501,0.9844430021409096,0.02435651385961617,0.45526507,0.5677486816429144,-96.55,-101.0,-2.6525793,0.037798580607124335,-1.0,-48.79440704298291,778.616975451095,-0.0036967313,0.004032231,1931
4380,0.9950295,637.4416798836071,0.2962962962962963,0.92289186,0.9999998544222608,1.0,-6.393848880742177,-1.488827104788057e-17,1.018294440424664,4.4092484,0.5644036710730338,-3.6246379305367458,0.575651607091002,0.027367562921075412,0.4312758,0.5679800483710593,-105.35,-196.0,-2.459228,0.032414217036036766,-1.0,-57.204295442640124,1487.7979700248143,-0.00046937732,0.0013195723,1909
4400,0.99343115,23.974091134863905,0.4444444444444444,0.9636986,0.9999995408297848,1.0,-5.369420469328329,7.298846797741142e-18,2.4479410811430427,4.6159,0.9640042951772398,-0.5586676554787868,0.9882578748568457,0.025173317890557156,0.42771405,0.5679199319026919,-97.35,-103.0,-1.9745195,0.031914116883369315,-1.0,-49.21212121212121,793.305287077244,-0.0027890233,0.0062310253,1947
4420,0.9926663,704.5004393325944,0.4444444444444444,1.089158,0.9999998575985348,1.0,-6.444622047349138,-2.939163333030404e-17,0.7988566264678082,4.730478,0.5447471033254756,-3.636469116141379,0.5552631844223033,0.02742547744011172,0.45221427,0.567821365444994,-106.6,-196.0,-2.7900429,0.029779248841306307,-1.0,-58.055842812823165,1541.36089398977,-0.0024359266,0.00576216,1934
4440,0.9942875,847.1809907464435,0.4444444444444444,1.0515695,0.9999998754459039,1.0,-6.035695186095649,0.0,0.8302356666409001,4.267873,0.5017315235799379,-3.6419292160413246,0.5234232961095431,0.025650888882531236,0.429403,0.5674493971236652,-110.2,-194.0,-2.589981,0.029291119085926135,-1.0,-61.582066072364974,1775.4818598110512,-0.00428832,0.0047373134,1907
4460,0.9947232,291.1085909917059,0.4444444444444444,1.0162076,0.9999997968812037,1.0,-7.547652202931747,-4.4270575436766365e-17,1.57913859103948,3.847371,0.7399834502187603,-0.5624851884714716,0.7606194155566995,0.024130021445241828,0.41470277,0.5665799981182768,-101.25,-179.0,-2.4045053,0.031113012256397402,-1.0,-52.847871235721705,1102.709463277293,-0.0023105294,0.0025756971,1926
4480,0.99663323,13.294644662510692,0.4444444444444444,1.0323747,0.9999995096937201,1.0,-2.6410134572186386,-5.103949872058185e-17,2.7208349346600262,4.6244392,0.9710779094735802,-0.5637556056897306,0.987159545315325,0.024207181529621667,0.3844253,0.5672002727518911,-97.45,-101.0,-2.9118996,0.030469472913981464,-1.0,-49.24525397639815,793.2605277574559,-0.00058613095,0.0021109185,1949
4500,0.99787265,419.8521072081672,0.2962962962962963,0.985361,0.999999820663995,1.0,-8.770625188890179,-2.9150471210670777e-17,0.8843914263578664,4.2007704,0.6398752750287553,-3.6608942877956006,0.6630785368400025,0.025959643613149435,0.34937847,0.5672413415071753,-102.45,-194.0,-3.084613,0.02730175407443366,-1.0,-54.10102564102564,1236.727742537804,-0.00012703773,0.00013176445,1950
4520,0.99371713,640.4065565045734,0.19753086419753085,1.0602896,0.9999998521583272,1.0,-6.653133843435241,2.225081635991963e-17,1.0746008884658638,4.450111,0.5672324439862724,-3.6668129149295177,0.5715400517624503,0.025484163222446392,0.41547915,0.5660398562671962,-105.7,-194.0,-3.6652758,0.0331983702115385,-1.0,-57.400313152400834,1494.544864202562,-0.00083833287,0.00046786206,1916
4540,0.9910474,193.83148686877206,0.19753086419753085,1.0453651,0.9999997805589433,1.0,-7.81333742904067,-5.2163598849718945e-17,1.6361387827400566,4.192625,0.779831477878653,-0.5675618939633366,0.8162940764016696,0.024599285331234587,0.42860582,0.5669668120738919,-100.3,-171.0,-2.6256518,0.03298026620552957,-1.0,-52.094389092815945,1040.144210783059,-0.004421815,0.005196916,1907
4560,0.98976374,438.1071611282153,0.1316872427983539,1.0464013,0.9999998200217178,1.0,-8.164335378856034,1.4627745460835826e-17,1.2332856670227152,4.3248367,0.6295331794136731,-3.6790107633125344,0.6463779456525498,0.027271431607883746,0.37970036,0.5675889390102221,-102.1,-194.0,-3.187257,0.03152051071736992,-1.0,-53.93463715903243,1233.4867210083362,-0.0002990379,0.00047980895,1943
4580,0.9897035,633.0500092529828,0.1316872427983539,0.99210876,0.999999858828598,1.0,-6.429285448880216,-4.4201725397206854e-17,1.091690313320716,4.660434,0.5361557925828173,-3.68449424237034,0.5899857834293878,0.025627492510568745,0.37345922,0.5675875522181668,-106.35,-193.0,-2.681373,0.033383157205094244,-1.0,-57.92068429237947,1534.9823041455338,-0.0017131614,0.0040581464,1929
4600,0.9902819,53.96809082424563,0.19753086419753085,1.0175984,0.9999996793608658,1.0,-1.799165280990031,2.716141956269496e-18,3.5380950328906096,4.4714,0.9074434153420743,-0.5713231370826662,0.954922076431249,0.025010427010998565,0.3576606,0.5674008808949834,-98.1,-104.0,-2.3480225,0.02855029867405128,-1.0,-49.58460754332314,805.2968680671806,-0.0019881371,0.007654092,1962
4620,0.9897151,403.80120301028893,0.2962962962962963,0.9484907,0.9999998125272159,1.0,-8.725372023751953,2.9300731371550524e-17,1.9437754545570818,4.293493,0.6699878204216412,-3.696821360061751,0.6734553458441872,0.026196241940484737,0.36089173,0.5673425290357306,-101.95,-193.0,-2.8381026,0.03440340408811733,-1.0,-53.82886597938144,1224.311950260389,-0.0013806459,0.008181752,1940
4640,0.987912,17.359518694926734,0.2962962962962963,0.9278159,0.999999261049881,1.0,-2.6761062672558693,7.32896065765962e-18,4.269094132546128,4.277474,0.9823344297644254,-0.5738173837696336,0.9832651778905495,0.02481443706929544,0.344081,0.5672543679110753,-96.95,-101.0,-2.4869769,0.034323488749314256,-1.0,-49.00154718927282,785.764309106979,-0.0014619485,0.0042987606,1939
4660,0.98823595,1448.518442860725,0.2962962962962963,0.98032963,0.9999999006887675,1.0,-4.47357082569621,-1.4711029725881992e-17,1.1012532849808714,4.464632,0.36794644476309757,-3.7089299175025428,0.4074856146349922,0.032707401728432436,0.35060123,0.5666243623601618,-116.4,-195.0,-3.362574,0.033479090826359845,-1.0,-68.1728778467909,2275.1605894405648,-0.00041752818,0.0016121593,1932
4680,0.9871197,966.2088945165683,0.2962962962962963,0.96380246,0.999999879743012,1.0,-6.043760914039854,4.4019167935576674e-17,1.2009763768108621,4.142804,0.394657091542579,-3.7125101080800844,0.4510151903170503,0.03464282170705592,0.2776693,0.5672636039919685,-106.75,-202.0,-3.1083944,0.02983725884119618,-1.0,-59.2266391326794,1733.4091406405544,-0.0019453075,0.0038692495,1937
4700,0.9875789,47.77046798807784,0.4444444444444444,0.92323947,0.9999996648331423,1.0,-2.753642910192848,4.0476282202802186e-17,2.2178709112465653,4.3778663,0.9598085649367188,-0.577539913144315,0.9644608808808538,0.024370183774842263,0.28151962,0.566799786408033,-96.55,-101.0,-2.4879599,0.033199456914532466,-1.0,-48.79699637493527,778.8764487721257,-0.00639823,0.01390399,1931
4720,0.98810166,435.3043788718353,0.4444444444444444,0.9345858,0.9999998396648068,1.0,-7.938147668780018,4.3996454226631593e-17,5.126017801313348,4.745235,0.5808944938244884,-3.7216451662726575,0.6518476832428284,0.02599176315099492,0.29980034,0.567031294066992,-101.85,-194.0,-3.8785613,0.03255997216364932,-1.0,-53.8266253869969,1232.139187889593,-0.0018685492,0.0035008492,1938
4740,0.9910213,17.762876928598164,0.4444444444444444,0.8964106,0.9999992504536197,1.0,-1.9615966819094162,-7.382262189715327e-17,2.9928152723415313,4.3268266,0.9871483555143242,-0.5800204322313898,0.9884035726068866,0.024617960842907214,0.34730572,0.5672054150355043,-96.25,-101.0,-2.8790245,0.0354099524160763,-1.0,-48.651948051948054,774.5167819193792,-0.003446805,0.003379145,1925
